Chla	CPHL_SOURCE	CPHL_comment	DEPH	Latitude	Longitude	MNDEP	month	MS_CD	MXDEP	POSITION	sali	SAMPLE_ID	Date	Station	STATUS	Time	WB_ID	station_depth	WB_name	WATER_DISTRICT_NAME	WATER_TYPE_AREA	type_code	year	new_index	index_column
5.6	CPHL_BTL		0.5	58.24967	16.80750		8	WA91828245		58.25_16.81	6.1	2010_2045_7798	2010-08-04	VA08 / ORREN	POOR	11:00	SE581520-165000	64.5	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2010	72806_SE581520-165000	72806
0.8	CPHL_BTL		0.5	58.24967	16.80750		6	WA91828245		58.25_16.81	6.7	2011_2013_7798	2011-06-08	VA08 / ORREN	HIGH		SE581520-165000	64.3	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2011	65443_SE581520-165000	65443
4.0	CPHL_BTL		0.5	58.24967	16.80750		7	WA91828245		58.25_16.81	6.5	2011_2033_7798	2011-07-24	VA08 / ORREN	POOR		SE581520-165000	63.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2011	63201_SE581520-165000	63201
2.8	CPHL_BTL		0.5	58.24967	16.80750		8	WA91828245		58.25_16.81	6.3	2011_2041_7798	2011-08-17	VA08 / ORREN	MODERATE		SE581520-165000	64.5	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2011	62020_SE581520-165000	62020
1.2	CPHL_BTL		0.5	58.24967	16.80750		6	WA91828245		58.25_16.81	6.1	2013_2021_7798	2013-06-20	VA08 / ORREN	HIGH	11:00	SE581520-165000	63.72173913043478	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2013	43993_SE581520-165000	43993
5.8	CPHL_BTL		0.5	58.24967	16.80750		7	WA91828245		58.25_16.81	6.3	2013_2033_7798	2013-07-12	VA08 / ORREN	POOR	10:40	SE581520-165000	63.72173913043478	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2013	43260_SE581520-165000	43260
3.0	CPHL_BTL		0.5	58.24967	16.80750		8	WA91828245		58.25_16.81	6.1	2013_2045_7798	2013-08-15	VA08 / ORREN	MODERATE	10:35	SE581520-165000	63.72173913043478	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2013	41931_SE581520-165000	41931
2.6	CPHL_BTL		0.5	58.24967	16.80750		6	WA91828245		58.25_16.81	6.3	2014_2014_7798	2014-06-16	VA08 / ORREN	MODERATE	11:00	SE581520-165000	67.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2014	35981_SE581520-165000	35981
5.2	CPHL_BTL		0.5	58.24967	16.80750		7	WA91828245		58.25_16.81	6.2	2014_2032_7798	2014-07-16	VA08 / ORREN	POOR	10:40	SE581520-165000	61.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2014	34500_SE581520-165000	34500
2.7	CPHL_BTL		0.5	58.24967	16.80750		8	WA91828245		58.25_16.81	6.1	2014_2042_7798	2014-08-13	VA08 / ORREN	MODERATE	10:35	SE581520-165000	61.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2014	33370_SE581520-165000	33370
2.5	CPHL_BTL		0.5	58.24967	16.80750		6	WA91828245		58.25_16.81	6.2	2015_2020_7798	2015-06-09	VA08 / ORREN	MODERATE	15:20	SE581520-165000	64.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2015	27561_SE581520-165000	27561
2.7	CPHL_BTL		0.5	58.24967	16.80750		7	WA91828245		58.25_16.81	6.5	2015_2031_7798	2015-07-15	VA08 / ORREN	MODERATE	11:15	SE581520-165000	64.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2015	26082_SE581520-165000	26082
3.4	CPHL_BTL		0.5	58.24967	16.80750		8	WA91828245		58.25_16.81	6.3	2015_2042_7798	2015-08-19	VA08 / ORREN	MODERATE	10:30	SE581520-165000	61.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2015	24759_SE581520-165000	24759
3.9	CPHL_BTL		0.5	58.24967	16.80750		6	WA91828245		58.25_16.81	6.3	2016_2021_7798	2016-06-21	VA08 / ORREN	MODERATE	09:05	SE581520-165000	65.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2016	18651_SE581520-165000	18651
2.2	CPHL_BTL		0.5	58.24967	16.80750		7	WA91828245		58.25_16.81	6.3	2016_2029_7798	2016-07-06	VA08 / ORREN	MODERATE	08:35	SE581520-165000	63.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2016	18317_SE581520-165000	18317
1.0	CPHL_BTL		0.5	58.24967	16.80750		8	WA91828245		58.25_16.81	6.5	2016_2046_7798	2016-08-11	VA08 / ORREN	HIGH	09:35	SE581520-165000	65.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2016	16865_SE581520-165000	16865
2.5	CPHL_BTL		0.5	58.24962	16.80758		6	WA91828245		58.25_16.81	6.8	2017_2020_7798	2017-06-08	VA08 / ORREN	MODERATE	10:30	SE581520-165000	66.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2017	11549_SE581520-165000	11549
1.5	CPHL_BTL		0.5	58.24962	16.80758		7	WA91828245		58.25_16.81	6.7	2017_2032_7798	2017-07-05	VA08 / ORREN	HIGH	10:15	SE581520-165000	66.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2017	10624_SE581520-165000	10624
1.5	CPHL_BTL		0.5	58.24962	16.80758		8	WA91828245		58.25_16.81	6.7	2017_2049_7798	2017-08-09	VA08 / ORREN	HIGH	09:20	SE581520-165000	65.0	Orren	Södra Östersjöns vattendistrikt	12s - Östergötlands och Stockholms skärgård. Mellankustvatten	12-s	2017	9532_SE581520-165000	9532
0.3	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		6	WA28621968		55.98_14.51	7.6	2015_1742_7798	2015-06-16	VH 1	HIGH	12:00	SE554800-142001	14.2	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2015	27030_SE554800-142001	27030
0.7	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		7	WA28621968		55.98_14.51	7.7	2015_1752_7798	2015-07-15	VH 1	HIGH	10:54	SE554800-142001	14.2	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2015	26087_SE554800-142001	26087
6.0	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		8	WA28621968		55.98_14.51	7.6	2015_1771_7798	2015-08-12	VH 1	POOR	13:15	SE554800-142001	14.2	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2015	25098_SE554800-142001	25098
2.5	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		6	WA28621968		55.98_14.51	6.71	2016_1741_7798	2016-06-07	VH 1	MODERATE	13:45	SE554800-142001	14.2	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2016	19270_SE554800-142001	19270
1.0	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		7	WA28621968		55.98_14.51	7.79	2016_1755_7798	2016-07-13	VH 1	HIGH	15:20	SE554800-142001	14.2	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2016	17907_SE554800-142001	17907
0.6	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		8	WA28621968		55.98_14.51	7.97	2016_1764_7798	2016-08-02	VH 1	HIGH	15:25	SE554800-142001	14.2	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2016	17353_SE554800-142001	17353
0.8	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		7	WA28621968		55.65_14.30	7.8	2015_1743_7798	2015-07-13	VH 4	HIGH	15:25	SE554800-142001	18.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2015	26216_SE554800-142001	26216
4.1	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		8	WA28621968		55.65_14.30	7.4	2015_1759_7798	2015-08-10	VH 4	POOR	15:40	SE554800-142001	18.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2015	25358_SE554800-142001	25358
3.3	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		7	WA28621968		55.65_14.30	7.79	2016_1742_7798	2016-07-11	VH 4	MODERATE	14:22	SE554800-142001	18.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2016	18201_SE554800-142001	18201
2.0	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		8	WA28621968		55.65_14.30	7.79	2016_1758_7798	2016-08-01	VH 4	MODERATE	14:40	SE554800-142001	18.5	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2016	17440_SE554800-142001	17440
0.5	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		6	WA28621968		55.98_14.51	7.2	2011_1712_7798	2011-06-09	VH1	HIGH	09:00	SE554800-142001	14.2	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2011	65252_SE554800-142001	65252
0.3	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		7	WA28621968		55.98_14.51	7.6	2011_1728_7798	2011-07-06	VH1	HIGH	13:30	SE554800-142001	14.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2011	64064_SE554800-142001	64064
3.4	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		8	WA28621968		55.98_14.51	7.2	2011_1732_7798	2011-08-01	VH1	MODERATE	14:30	SE554800-142001	13.5	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2011	63053_SE554800-142001	63053
0.4	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		6	WA28621968		55.98_14.51	7.4	2017_1740_7798	2017-06-19	VH1	HIGH	10:21	SE554800-142001	13.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2017	11114_SE554800-142001	11114
0.5	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		7	WA28621968		55.98_14.51	7.54	2017_1757_7798	2017-07-18	VH1	HIGH	14:57	SE554800-142001	13.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2017	10069_SE554800-142001	10069
1.0	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		8	WA28621968		55.98_14.51	7.37	2017_1771_7798	2017-08-16	VH1	HIGH	12:11	SE554800-142001	13.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2017	9078_SE554800-142001	9078
0.8	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.98333	14.51383		6	WA28621968		55.98_14.51	7.278	2007_0139_77ST	2007-06-12	VH1 / HANÖ-1	HIGH	15:25	SE554800-142001	13.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2007	101705_SE554800-142001	101705
1.9	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.98333	14.51383		7	WA28621968		55.98_14.51	7.188	2007_0160_77ST	2007-07-18	VH1 / HANÖ-1	MODERATE	08:40	SE554800-142001	13.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2007	100975_SE554800-142001	100975
1.6	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.98333	14.51383		8	WA28621968		55.98_14.51	7.039	2007_0194_77ST	2007-08-21	VH1 / HANÖ-1	GOOD	15:35	SE554800-142001	13.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2007	100049_SE554800-142001	100049
1.2	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.98333	14.51383		6	WA28621968		55.98_14.51	7.355	2008_0139_77ST	2008-06-11	VH1 / HANÖ-1	HIGH	18:10	SE554800-142001	12.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2008	93550_SE554800-142001	93550
0.7	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.98333	14.51383		7	WA28621968		55.98_14.51	7.8	2008_0156_77ST	2008-07-15	VH1 / HANÖ-1	HIGH	08:35	SE554800-142001	13.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2008	92545_SE554800-142001	92545
0.8	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.98333	14.51383		8	WA28621968		55.98_14.51	7.721	2008_0187_77ST	2008-08-12	VH1 / HANÖ-1	HIGH	14:50	SE554800-142001	12.5	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2008	91633_SE554800-142001	91633
0.7	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.98333	14.51383		6	WA28621968		55.98_14.51	7.267	2009_0138_77ST	2009-06-09	VH1 / HANÖ-1	HIGH	14:55	SE554800-142001	12.5	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2009	84000_SE554800-142001	84000
1.1	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.98333	14.51383		7	WA28621968		55.98_14.51	7.207	2009_0155_77ST	2009-07-14	VH1 / HANÖ-1	HIGH	07:50	SE554800-142001	13.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2009	82833_SE554800-142001	82833
1.1	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.98333	14.51383		8	WA28621968		55.98_14.51	7.506	2009_0186_77ST	2009-08-18	VH1 / HANÖ-1	HIGH	15:15	SE554800-142001	13.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2009	81435_SE554800-142001	81435
0.7	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.98333	14.51383		6	WA28621968		55.98_14.51	6.803	2010_0035_77SI	2010-06-15	VH1 / HANÖ-1	HIGH	14:05	SE554800-142001	12.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2010	74806_SE554800-142001	74806
1.5	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.98333	14.51383		7	WA28621968		55.98_14.51	6.732	2010_0079_77SI	2010-07-14	VH1 / HANÖ-1	GOOD	08:35	SE554800-142001	12.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2010	73724_SE554800-142001	73724
0.8	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.98333	14.51383		8	WA28621968		55.98_14.51	6.802	2010_0065_77ST	2010-08-10	VH1 / HANÖ-1	HIGH	12:10	SE554800-142001	13.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2010	72554_SE554800-142001	72554
0.3	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		6	WA28621968		55.98_14.51	7.3	2012_1742_7798	2012-06-13	VH1 / HANÖ-1	HIGH	10:15	SE554800-142001	14.3	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2012	54316_SE554800-142001	54316
0.5	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		7	WA28621968		55.98_14.51	7.5	2012_1745_7798	2012-07-03	VH1 / HANÖ-1	HIGH	09:00	SE554800-142001	13.9	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2012	53730_SE554800-142001	53730
1.3	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		8	WA28621968		55.98_14.51	7.7	2012_1770_7798	2012-08-15	VH1 / HANÖ-1	HIGH	16:00	SE554800-142001	14.4	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2012	51817_SE554800-142001	51817
0.5	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		6	WA28621968		55.98_14.51	6.9	2013_1739_7798	2013-06-18	VH1 / HANÖ-1	HIGH	15:00	SE554800-142001	14.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2013	44105_SE554800-142001	44105
0.5	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		7	WA28621968		55.98_14.51	6.9	2013_1742_7798	2013-07-02	VH1 / HANÖ-1	HIGH	13:20	SE554800-142001	14.2	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2013	43795_SE554800-142001	43795
2.9	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		8	WA28621968		55.98_14.51	6.6	2013_1764_7798	2013-08-07	VH1 / HANÖ-1	MODERATE	16:00	SE554800-142001	14.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2013	42531_SE554800-142001	42531
0.39	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		6	WA28621968		55.98_14.51	7.1	2014_1759_7798	2014-06-02	VH1 / HANÖ-1	HIGH	14:30	SE554800-142001	14.2	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2014	36535_SE554800-142001	36535
2.5	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		7	WA28621968		55.98_14.51	6.7	2014_1763_7798	2014-07-14	VH1 / HANÖ-1	MODERATE	15:10	SE554800-142001	14.2	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2014	35027_SE554800-142001	35027
0.27	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.98317	14.51383		8	WA28621968		55.98_14.51	7.8	2014_1789_7798	2014-08-28	VH1 / HANÖ-1	HIGH	09:00	SE554800-142001	14.2	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2014	32836_SE554800-142001	32836
0.9	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		7	WA28621968		55.65_14.30	7.4	2011_1715_7798	2011-07-04	VH4	HIGH	14:15	SE554800-142001	18.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2011	64606_SE554800-142001	64606
3.3	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		8	WA28621968		55.65_14.30	7.1	2011_1730_7798	2011-08-01	VH4	MODERATE	09:50	SE554800-142001	18.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2011	63056_SE554800-142001	63056
2.1	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		7	WA28621968		55.65_14.30	7.5	2017_1749_7798	2017-07-18	VH4	MODERATE	09:54	SE554800-142001	17.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2017	10072_SE554800-142001	10072
0.9	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		8	WA28621968		55.65_14.30	7.59	2017_1769_7798	2017-08-16	VH4	HIGH	08:24	SE554800-142001	17.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2017	9081_SE554800-142001	9081
2.1	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.65000	14.29750		7	WA28621968		55.65_14.30	7.264	2007_0162_77ST	2007-07-18	VH4 / HANÖ-4	MODERATE	13:05	SE554800-142001	20.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2007	100988_SE554800-142001	100988
1.7	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.65000	14.29750		7	WA28621968		55.65_14.30	7.718	2008_0158_77ST	2008-07-15	VH4 / HANÖ-4	GOOD	12:55	SE554800-142001	20.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2008	92558_SE554800-142001	92558
1.3	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.65000	14.29750		7	WA28621968		55.65_14.30	7.275	2009_0157_77ST	2009-07-14	VH4 / HANÖ-4	HIGH	11:00	SE554800-142001	19.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2009	82846_SE554800-142001	82846
5.2	CPHL_BTL	Expert judgement. Not integrated sample	0.0	55.65000	14.29750		7	WA28621968		55.65_14.30	6.678	2010_0077_77SI	2010-07-14	VH4 / HANÖ-4	POOR	07:10	SE554800-142001	19.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2010	73736_SE554800-142001	73736
0.9	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		7	WA28621968		55.65_14.30	7.7	2012_1744_7798	2012-07-02	VH4 / HANÖ-4	HIGH	15:50	SE554800-142001	18.3	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2012	53938_SE554800-142001	53938
0.9	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		8	WA28621968		55.65_14.30	7.3	2012_1772_7798	2012-08-16	VH4 / HANÖ-4	HIGH	10:30	SE554800-142001	18.6	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2012	51699_SE554800-142001	51699
2.1	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		7	WA28621968		55.65_14.30	6.5	2013_1740_7798	2013-07-02	VH4 / HANÖ-4	MODERATE	09:00	SE554800-142001	18.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2013	43798_SE554800-142001	43798
1.2	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		8	WA28621968		55.65_14.30	6.5	2013_1757_7798	2013-08-06	VH4 / HANÖ-4	HIGH	10:00	SE554800-142001	18.5	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2013	42647_SE554800-142001	42647
1.9	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		7	WA28621968		55.65_14.30	7.3	2014_1776_7798	2014-07-16	VH4 / HANÖ-4	MODERATE	15:28	SE554800-142001	18.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2014	34505_SE554800-142001	34505
0.76	CPHL_BTL	Expert judgement. Not integrated sample	0.5	55.65000	14.29717		8	WA28621968		55.65_14.30	7.6	2014_1778_7798	2014-08-26	VH4 / HANÖ-4	HIGH	09:30	SE554800-142001	18.0	V Hanöbuktens kustvatten	Södra Östersjöns vattendistrikt	07 - Skånes kustvatten	7	2014	32905_SE554800-142001	32905
0.8	CPHL_BTL		0.0	56.88667	16.65000		6	WA96811672		56.89_16.65	6.997	2007_0131_77ST	2007-06-12	B1-V	HIGH	06:05	SE565400-163600	8.0	M n Kalmarsunds utsjövatten	Södra Östersjöns vattendistrikt	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	9	2007	101629_SE565400-163600	101629
3.1	CPHL_BTL		0.0	56.88667	16.65000		8	WA96811672		56.89_16.65	6.732	2007_0186_77ST	2007-08-21	B1-V	MODERATE	06:00	SE565400-163600	8.5	M n Kalmarsunds utsjövatten	Södra Östersjöns vattendistrikt	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	9	2007	99992_SE565400-163600	99992
2.2	CPHL_BTL		0.0	56.88667	16.65000		6	WA96811672		56.89_16.65	6.945	2008_0131_77ST	2008-06-11	B1-V	MODERATE	06:50	SE565400-163600	7.5	M n Kalmarsunds utsjövatten	Södra Östersjöns vattendistrikt	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	9	2008	93435_SE565400-163600	93435
0.9	CPHL_BTL		0.0	56.88667	16.65000		8	WA96811672		56.89_16.65	7.21	2008_0179_77ST	2008-08-12	B1-V	HIGH	06:05	SE565400-163600	8.0	M n Kalmarsunds utsjövatten	Södra Östersjöns vattendistrikt	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	9	2008	91513_SE565400-163600	91513
0.7	CPHL_BTL		0.0	56.88667	16.65000		6	WA96811672		56.89_16.65	6.76	2009_0130_77ST	2009-06-09	B1-V	HIGH	06:15	SE565400-163600	8.0	M n Kalmarsunds utsjövatten	Södra Östersjöns vattendistrikt	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	9	2009	83897_SE565400-163600	83897
2.4	CPHL_BTL		0.0	56.88667	16.65000		8	WA96811672		56.89_16.65	6.856	2009_0178_77ST	2009-08-18	B1-V	MODERATE	06:15	SE565400-163600	8.0	M n Kalmarsunds utsjövatten	Södra Östersjöns vattendistrikt	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	9	2009	81265_SE565400-163600	81265
1.3	CPHL_BTL		0.5	56.88667	16.65000		6	WA96811672		56.89_16.65	6.2	2010_1622_7798	2010-06-21	B1-V	HIGH	07:00	SE565400-163600	9.0	M n Kalmarsunds utsjövatten	Södra Östersjöns vattendistrikt	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	9	2010	74670_SE565400-163600	74670
5.1	CPHL_BTL		0.5	56.88667	16.65000		7	WA96811672		56.89_16.65	7.0	2010_1640_7798	2010-07-19	B1-V	POOR	07:00	SE565400-163600	9.0	M n Kalmarsunds utsjövatten	Södra Östersjöns vattendistrikt	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	9	2010	73573_SE565400-163600	73573
3.2	CPHL_BTL		0.5	56.88667	16.65000		8	WA96811672		56.89_16.65	7.0	2010_1660_7798	2010-08-18	B1-V	MODERATE	07:00	SE565400-163600	9.0	M n Kalmarsunds utsjövatten	Södra Östersjöns vattendistrikt	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	9	2010	72179_SE565400-163600	72179
2.1	CPHL_BTL		0.5	56.88683	16.64667		7	WA96811672		56.89_16.65	7.1	2011_1631_7798	2011-07-11	B1-V	MODERATE	16:20	SE565400-163600	7.8	M n Kalmarsunds utsjövatten	Södra Östersjöns vattendistrikt	09 - Blekinge skärgård och Kalmarsund. Yttre kustvatten	9	2011	63758_SE565400-163600	63758
