BQI	DEPH	Latitude	Longitude	MNDEP	month	MS_CD	MXDEP	POSITION	SAMPLE_ID	Date	Institution	Station	Time	WB_ID	station_depth	WB_name	WATER_DISTRICT_NAME	WATER_TYPE_AREA	type_code	year	new_index	index_column
2.93639	98.0	63.15433	18.70650	98.0	6	WA68045186	98.0	63.15_18.71	5982e4f6aed11ecb151a56bcb4262981	2012-06-25	Pelagia Miljökonsult AB	S9 NÄTRAFJÄRDEN		SE630685-184305	98.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2012	111280_SE630685-184305	111280
3.47599	98.0	63.15433	18.70650	98.0	6	WA68045186	98.0	63.15_18.71	ec8addf60f0fbb33cb42ce217ff7c6a4	2012-06-25	Pelagia Miljökonsult AB	S9 NÄTRAFJÄRDEN		SE630685-184305	98.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2012	111281_SE630685-184305	111281
2.91063	98.0	63.15433	18.70650	98.0	6	WA68045186	98.0	63.15_18.71	293bc737d1b5a52e49247c7be743c8e0	2012-06-25	Pelagia Miljökonsult AB	S9 NÄTRAFJÄRDEN		SE630685-184305	98.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2012	111282_SE630685-184305	111282
2.94119	98.0	63.15433	18.70650	98.0	6	WA68045186	98.0	63.15_18.71	9e91980f54b956c46f4030196745b2eb	2012-06-25	Pelagia Miljökonsult AB	S9 NÄTRAFJÄRDEN		SE630685-184305	98.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2012	111283_SE630685-184305	111283
2.98558	98.0	63.15433	18.70650	98.0	6	WA68045186	98.0	63.15_18.71	88322decb34c88499758f1b280e2ed6b	2012-06-25	Pelagia Miljökonsult AB	S9 NÄTRAFJÄRDEN		SE630685-184305	98.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2012	111284_SE630685-184305	111284
3.06587	98.0	63.15433	18.70650	98.0	6	WA68045186	98.0	63.15_18.71	3f2cd00c2af6565f8c180610fba14840	2012-06-25	Pelagia Miljökonsult AB	S9 NÄTRAFJÄRDEN		SE630685-184305	98.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2012	111285_SE630685-184305	111285
4.75707	56.0	63.17523	18.63018	56.0	6	WA68045186	56.0	63.18_18.63	cf2f0695f52261dac1e9e5187a1739a2	2011-06-28	Pelagia Miljökonsult AB	AO1		SE630685-184305	56.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112114_SE630685-184305	112114
3.14039	56.0	63.17523	18.63018	56.0	6	WA68045186	56.0	63.18_18.63	0aa9adc3e22441b8d0bb05ae8aedd724	2011-06-28	Pelagia Miljökonsult AB	AO1		SE630685-184305	56.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112115_SE630685-184305	112115
2.98806	56.0	63.17523	18.63018	56.0	6	WA68045186	56.0	63.18_18.63	2082df8dbbb2bacffc382d42ee01c574	2011-06-28	Pelagia Miljökonsult AB	AO1		SE630685-184305	56.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112116_SE630685-184305	112116
3.62953	56.0	63.17523	18.63018	56.0	6	WA68045186	56.0	63.18_18.63	76584f44a401d5f64fb9113aa71f6c6b	2011-06-28	Pelagia Miljökonsult AB	AO1		SE630685-184305	56.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112117_SE630685-184305	112117
3.5564	56.0	63.17523	18.63018	56.0	6	WA68045186	56.0	63.18_18.63	f966c75ac22e827b6b126969d46aed5b	2011-06-28	Pelagia Miljökonsult AB	AO1		SE630685-184305	56.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112118_SE630685-184305	112118
4.39498	56.0	63.17523	18.63018	56.0	6	WA68045186	56.0	63.18_18.63	29eef2185143035e4fa22b4634d94577	2011-06-28	Pelagia Miljökonsult AB	AO1		SE630685-184305	56.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112119_SE630685-184305	112119
3.37367	56.0	63.17523	18.63018	56.0	6	WA68045186	56.0	63.18_18.63	457703ba64eb9d84f5b3476b7ff20a35	2011-06-28	Pelagia Miljökonsult AB	AO1		SE630685-184305	56.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112120_SE630685-184305	112120
4.23315	50.0	63.15442	18.60198	50.0	6	WA68045186	50.0	63.15_18.60	954fe371f006f4b381e00356f7c1e164	2011-06-28	Pelagia Miljökonsult AB	AO3		SE630685-184305	50.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112121_SE630685-184305	112121
5.00511	50.0	63.15442	18.60198	50.0	6	WA68045186	50.0	63.15_18.60	d3e34e3a636bfee924cbdcbfa91f0932	2011-06-28	Pelagia Miljökonsult AB	AO3		SE630685-184305	50.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112122_SE630685-184305	112122
3.8714	50.0	63.15442	18.60198	50.0	6	WA68045186	50.0	63.15_18.60	36b13ca8269b8b096d9c1eec372e94ad	2011-06-28	Pelagia Miljökonsult AB	AO3		SE630685-184305	50.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112123_SE630685-184305	112123
7.26222	50.0	63.15442	18.60198	50.0	6	WA68045186	50.0	63.15_18.60	019aa79cd634458e9539a15736cf021b	2011-06-28	Pelagia Miljökonsult AB	AO3		SE630685-184305	50.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112124_SE630685-184305	112124
3.53322	50.0	63.15442	18.60198	50.0	6	WA68045186	50.0	63.15_18.60	9ba742dc1497c59bf8ef7fa54948b0c1	2011-06-28	Pelagia Miljökonsult AB	AO3		SE630685-184305	50.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112125_SE630685-184305	112125
5.8946	50.0	63.15442	18.60198	50.0	6	WA68045186	50.0	63.15_18.60	8e6bdff21a07f7f576d14e1eb7271a36	2011-06-28	Pelagia Miljökonsult AB	AO3		SE630685-184305	50.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112126_SE630685-184305	112126
3.90503	50.0	63.15442	18.60198	50.0	6	WA68045186	50.0	63.15_18.60	349144ea0a5fb43287d06a2605afb97a	2011-06-28	Pelagia Miljökonsult AB	AO3		SE630685-184305	50.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112127_SE630685-184305	112127
5.62546	45.0	63.15433	18.66362	45.0	6	WA68045186	45.0	63.15_18.66	96b440311a3bed72d9b513e509b907e1	2011-06-28	Pelagia Miljökonsult AB	AO4		SE630685-184305	45.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112128_SE630685-184305	112128
4.10524	45.0	63.15433	18.66362	45.0	6	WA68045186	45.0	63.15_18.66	08c0816b2a69ec8600d1db6c4564c94e	2011-06-28	Pelagia Miljökonsult AB	AO4		SE630685-184305	45.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112129_SE630685-184305	112129
7.03257	45.0	63.15433	18.66362	45.0	6	WA68045186	45.0	63.15_18.66	38d4bedf9dab47d6d670e67bfb62ffd8	2011-06-28	Pelagia Miljökonsult AB	AO4		SE630685-184305	45.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112130_SE630685-184305	112130
5.08304	45.0	63.15433	18.66362	45.0	6	WA68045186	45.0	63.15_18.66	411938600e0a1d033ea9cd5c1bba1dd6	2011-06-28	Pelagia Miljökonsult AB	AO4		SE630685-184305	45.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112131_SE630685-184305	112131
3.7501	45.0	63.15433	18.66362	45.0	6	WA68045186	45.0	63.15_18.66	e4ae90fc149f882177d1007a7d3bcbeb	2011-06-28	Pelagia Miljökonsult AB	AO4		SE630685-184305	45.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112132_SE630685-184305	112132
4.10935	45.0	63.15433	18.66362	45.0	6	WA68045186	45.0	63.15_18.66	c13b87633946b3396c73d33537922862	2011-06-28	Pelagia Miljökonsult AB	AO4		SE630685-184305	45.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112133_SE630685-184305	112133
10.3063	45.0	63.15433	18.66362	45.0	6	WA68045186	45.0	63.15_18.66	04c4011781a8b2a3c0fa53a1cea417f0	2011-06-28	Pelagia Miljökonsult AB	AO4		SE630685-184305	45.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112134_SE630685-184305	112134
3.00221	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	af19b32e7077f8b6bba431a4bdef23ed	2011-06-28	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112135_SE630685-184305	112135
2.30391	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	011bd8a3d1180965b096e6e9f6c3dcc5	2011-06-28	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112136_SE630685-184305	112136
2.96455	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	3bda065ae58a82e7bb4c26342673452f	2011-06-28	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112137_SE630685-184305	112137
2.28366	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	c5d0321e1cc5233bb6815356b5c35f50	2011-06-28	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112138_SE630685-184305	112138
2.95319	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	2ac601d8f722b37ed7769382a8f6f864	2011-06-28	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112139_SE630685-184305	112139
2.93846	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	40d096651dfd857cb74936d29c44d95a	2011-06-28	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112140_SE630685-184305	112140
2.30041	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	5d576c9e83da2d5367ba7ecbcb879207	2011-06-28	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112141_SE630685-184305	112141
4.03232	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	31badf854e62cb1964c945efb5d867f6	2011-06-28	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112142_SE630685-184305	112142
4.61683	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	db39be0168d84c0549fb67858f18e2b8	2011-06-28	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112143_SE630685-184305	112143
3.93854	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	d5f26e20b8f6ba68349147d1cdec7e2c	2011-06-28	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112144_SE630685-184305	112144
4.79528	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	a62111ba9e81a195e17037fef78bec3f	2011-06-28	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112145_SE630685-184305	112145
5.91604	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	5f18a65621dd3cf074623d58b3a357f5	2011-06-28	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112146_SE630685-184305	112146
4.67598	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	91e1d059e38508a385d26ab323bb6fc6	2011-06-28	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112147_SE630685-184305	112147
4.62726	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	3e275826eafaea0a5d9379c636ef52bf	2011-06-28	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112148_SE630685-184305	112148
3.02179	62.0	63.17250	18.61483	62.0	6	WA68045186	62.0	63.17_18.61	4823e892def7e9f2bce146195d2afc84	2011-06-28	Pelagia Miljökonsult AB	S2		SE630685-184305	62.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112149_SE630685-184305	112149
2.33865	62.0	63.17250	18.61483	62.0	6	WA68045186	62.0	63.17_18.61	c5505843b0a2878ac0736c08235262a3	2011-06-28	Pelagia Miljökonsult AB	S2		SE630685-184305	62.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112150_SE630685-184305	112150
2.98697	62.0	63.17250	18.61483	62.0	6	WA68045186	62.0	63.17_18.61	3199cafeaa25a15e989b2fb7f0016e0a	2011-06-28	Pelagia Miljökonsult AB	S2		SE630685-184305	62.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112151_SE630685-184305	112151
2.3277	62.0	63.17250	18.61483	62.0	6	WA68045186	62.0	63.17_18.61	c2225b866756e3926ac17ae6eec1f2a7	2011-06-28	Pelagia Miljökonsult AB	S2		SE630685-184305	62.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112152_SE630685-184305	112152
2.97326	62.0	63.17250	18.61483	62.0	6	WA68045186	62.0	63.17_18.61	dd264c81db21214f54e8fe84a1cead1e	2011-06-28	Pelagia Miljökonsult AB	S2		SE630685-184305	62.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112153_SE630685-184305	112153
2.35405	62.0	63.17250	18.61483	62.0	6	WA68045186	62.0	63.17_18.61	4da0be3a212ad0e04ac4eaade6ffb91a	2011-06-28	Pelagia Miljökonsult AB	S2		SE630685-184305	62.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112154_SE630685-184305	112154
3.00497	62.0	63.17250	18.61483	62.0	6	WA68045186	62.0	63.17_18.61	0e27835f6e5733dfd4dcead38ba66f7d	2011-06-28	Pelagia Miljökonsult AB	S2		SE630685-184305	62.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112155_SE630685-184305	112155
3.53841	68.0	63.12933	18.64533	68.0	6	WA68045186	68.0	63.13_18.65	05dadd93d4181d1035dafc95df57d9d8	2011-06-28	Pelagia Miljökonsult AB	S6		SE630685-184305	68.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112156_SE630685-184305	112156
3.53905	68.0	63.12933	18.64533	68.0	6	WA68045186	68.0	63.13_18.65	63a251d7712a2fc05ab42ec28bc0f7d6	2011-06-28	Pelagia Miljökonsult AB	S6		SE630685-184305	68.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112157_SE630685-184305	112157
2.99872	68.0	63.12933	18.64533	68.0	6	WA68045186	68.0	63.13_18.65	68d4e89a3dfe873c022961d33bffbadd	2011-06-28	Pelagia Miljökonsult AB	S6		SE630685-184305	68.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112158_SE630685-184305	112158
1.46334	68.0	63.12933	18.64533	68.0	6	WA68045186	68.0	63.13_18.65	5e88ce3367d90186ea015663156f0018	2011-06-28	Pelagia Miljökonsult AB	S6		SE630685-184305	68.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112159_SE630685-184305	112159
2.32826	68.0	63.12933	18.64533	68.0	6	WA68045186	68.0	63.13_18.65	ea4eed4969088fdbb0b0bc789cac7af0	2011-06-28	Pelagia Miljökonsult AB	S6		SE630685-184305	68.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112160_SE630685-184305	112160
2.31585	68.0	63.12933	18.64533	68.0	6	WA68045186	68.0	63.13_18.65	9c31ca5fd720351751c000ae9c6c66a7	2011-06-28	Pelagia Miljökonsult AB	S6		SE630685-184305	68.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112161_SE630685-184305	112161
1.45178	68.0	63.12933	18.64533	68.0	6	WA68045186	68.0	63.13_18.65	4623985916fb8cdcca64b956330ee93a	2011-06-28	Pelagia Miljökonsult AB	S6		SE630685-184305	68.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112162_SE630685-184305	112162
2.31418	98.0	63.15433	18.70650	98.0	6	WA68045186	98.0	63.15_18.71	e9efcb816dc87726ebe2eb9945cf2355	2011-06-28	Pelagia Miljökonsult AB	S9 NÄTRAFJÄRDEN		SE630685-184305	98.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112163_SE630685-184305	112163
2.32283	98.0	63.15433	18.70650	98.0	6	WA68045186	98.0	63.15_18.71	0e51030b0ea7b7091eec48491ff2121b	2011-06-28	Pelagia Miljökonsult AB	S9 NÄTRAFJÄRDEN		SE630685-184305	98.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112164_SE630685-184305	112164
2.28941	98.0	63.15433	18.70650	98.0	6	WA68045186	98.0	63.15_18.71	5c0f47a4a4b2961bb6d3d3d42f3d8522	2011-06-28	Pelagia Miljökonsult AB	S9 NÄTRAFJÄRDEN		SE630685-184305	98.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112165_SE630685-184305	112165
2.30765	98.0	63.15433	18.70650	98.0	6	WA68045186	98.0	63.15_18.71	374808a489852fa7bcbeff7c6f1af984	2011-06-28	Pelagia Miljökonsult AB	S9 NÄTRAFJÄRDEN		SE630685-184305	98.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112166_SE630685-184305	112166
2.28863	98.0	63.15433	18.70650	98.0	6	WA68045186	98.0	63.15_18.71	94062078626148f6c1cda82c34924846	2011-06-28	Pelagia Miljökonsult AB	S9 NÄTRAFJÄRDEN		SE630685-184305	98.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112167_SE630685-184305	112167
2.28784	98.0	63.15433	18.70650	98.0	6	WA68045186	98.0	63.15_18.71	5b7e6100d559899d39d88b219d6b943c	2011-06-28	Pelagia Miljökonsult AB	S9 NÄTRAFJÄRDEN		SE630685-184305	98.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112168_SE630685-184305	112168
2.87942	98.0	63.15433	18.70650	98.0	6	WA68045186	98.0	63.15_18.71	ecb461897f382e27b851ccdd5aa1e803	2011-06-28	Pelagia Miljökonsult AB	S9 NÄTRAFJÄRDEN		SE630685-184305	98.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2011	112169_SE630685-184305	112169
1.47738	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	4b0b5b7b91b80e89fe062779e53d0771	2009-06-09	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113628_SE630685-184305	113628
2.12054	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	797c1408f550c19dd271631b9207405e	2009-06-09	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113629_SE630685-184305	113629
3.32142	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	55657b2622ce7fb8361d0f6b07ee5f33	2009-06-09	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113630_SE630685-184305	113630
1.46165	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	67bca3ee64394b865b6b90d79a7516e4	2009-06-09	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113631_SE630685-184305	113631
1.46447	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	4b2182b123fcdd4b0346d1a05b2fbdff	2009-06-09	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113632_SE630685-184305	113632
2.3454	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	a6132df557189bc8ba4ba593f11c4990	2009-06-09	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113633_SE630685-184305	113633
2.99336	84.0	63.17067	18.64783	84.0	6	WA68045186	84.0	63.17_18.65	0aa4426ef224e782396f2f72bc57eaaa	2009-06-09	Pelagia Miljökonsult AB	B38		SE630685-184305	84.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113634_SE630685-184305	113634
3.96343	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	1a8b5d44e34c610b755edc3c5149d8bd	2009-06-09	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113635_SE630685-184305	113635
4.88557	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	2e13e0543261132b8494e3714dfa46c7	2009-06-09	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113636_SE630685-184305	113636
5.06209	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	9e2a2c428dcfbc0d8557c1ba545f39f7	2009-06-09	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113637_SE630685-184305	113637
4.14184	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	4937028eff6f006ec231cc01abab091e	2009-06-09	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113638_SE630685-184305	113638
4.02441	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	770903ede2ab6946fbaad26258163aac	2009-06-09	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113639_SE630685-184305	113639
4.04771	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	b1c592b3c69a277f593abce43eeaa2a7	2009-06-09	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113640_SE630685-184305	113640
4.09813	115.0	63.10883	18.72433	115.0	6	WA68045186	115.0	63.11_18.72	930a066acf949e279d61e0a86a22c86f	2009-06-09	Pelagia Miljökonsult AB	C5		SE630685-184305	115.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113641_SE630685-184305	113641
2.9577	62.0	63.17250	18.61483	62.0	6	WA68045186	62.0	63.17_18.61	36cf896a1685ceb1fd3105db3cc9f44e	2009-06-09	Pelagia Miljökonsult AB	S2		SE630685-184305	62.0	Nätrafjärden	Bottenhavets vattendistrikt	18 - Norra Bottenhavet. Höga kusten. Inre kustvatten	18	2009	113692_SE630685-184305	113692
